match_id,title,competition,season,teams,sources
3764440,Barcelona vs Elche,La Liga,2020/2021,"[""Barcelona"", ""Elche""]","[""statsbomb_open_data""]"
3773661,Barcelona vs Getafe,La Liga,2020/2021,"[""Barcelona"", ""Getafe""]","[""statsbomb_open_data""]"
3773586,Barcelona vs Granada,La Liga,2020/2021,"[""Barcelona"", ""Granada""]","[""statsbomb_open_data""]"
3773369,Barcelona vs Huesca,La Liga,2020/2021,"[""Barcelona"", ""Huesca""]","[""statsbomb_open_data""]"
3773660,Barcelona vs Levante UD,La Liga,2020/2021,"[""Barcelona"", ""Levante UD""]","[""statsbomb_open_data""]"
3773547,Barcelona vs Osasuna,La Liga,2020/2021,"[""Barcelona"", ""Osasuna""]","[""statsbomb_open_data""]"
3773477,Barcelona vs Real Betis,La Liga,2020/2021,"[""Barcelona"", ""Real Betis""]","[""statsbomb_open_data""]"
3773585,Barcelona vs Real Madrid,La Liga,2020/2021,"[""Barcelona"", ""Real Madrid""]","[""statsbomb_open_data""]"
3773523,Barcelona vs Real Sociedad,La Liga,2020/2021,"[""Barcelona"", ""Real Sociedad""]","[""statsbomb_open_data""]"
3773474,Barcelona vs Real Valladolid,La Liga,2020/2021,"[""Barcelona"", ""Real Valladolid""]","[""statsbomb_open_data""]"
3773672,Barcelona vs Sevilla,La Liga,2020/2021,"[""Barcelona"", ""Sevilla""]","[""statsbomb_open_data""]"
3773377,Barcelona vs Valencia,La Liga,2020/2021,"[""Barcelona"", ""Valencia""]","[""statsbomb_open_data""]"
3773593,Barcelona vs Villarreal,La Liga,2020/2021,"[""Barcelona"", ""Villarreal""]","[""statsbomb_open_data""]"
3773466,Celta Vigo vs Barcelona,La Liga,2020/2021,"[""Celta Vigo"", ""Barcelona""]","[""statsbomb_open_data""]"
3773428,Cádiz vs Barcelona,La Liga,2020/2021,"[""C\u00e1diz"", ""Barcelona""]","[""statsbomb_open_data""]"
3773386,Deportivo Alavés vs Barcelona,La Liga,2020/2021,"[""Deportivo Alav\u00e9s"", ""Barcelona""]","[""statsbomb_open_data""]"
3773587,Getafe vs Barcelona,La Liga,2020/2021,"[""Getafe"", ""Barcelona""]","[""statsbomb_open_data""]"
3773565,Granada vs Barcelona,La Liga,2020/2021,"[""Granada"", ""Barcelona""]","[""statsbomb_open_data""]"
3773552,Huesca vs Barcelona,La Liga,2020/2021,"[""Huesca"", ""Barcelona""]","[""statsbomb_open_data""]"
3773387,Levante UD vs Barcelona,La Liga,2020/2021,"[""Levante UD"", ""Barcelona""]","[""statsbomb_open_data""]"
3773665,Osasuna vs Barcelona,La Liga,2020/2021,"[""Osasuna"", ""Barcelona""]","[""statsbomb_open_data""]"
3773631,Real Betis vs Barcelona,La Liga,2020/2021,"[""Real Betis"", ""Barcelona""]","[""statsbomb_open_data""]"
3773497,Real Madrid vs Barcelona,La Liga,2020/2021,"[""Real Madrid"", ""Barcelona""]","[""statsbomb_open_data""]"
3773597,Real Sociedad vs Barcelona,La Liga,2020/2021,"[""Real Sociedad"", ""Barcelona""]","[""statsbomb_open_data""]"
3773571,Real Valladolid vs Barcelona,La Liga,2020/2021,"[""Real Valladolid"", ""Barcelona""]","[""statsbomb_open_data""]"
3773625,Sevilla vs Barcelona,La Liga,2020/2021,"[""Sevilla"", ""Barcelona""]","[""statsbomb_open_data""]"
3773695,Valencia vs Barcelona,La Liga,2020/2021,"[""Valencia"", ""Barcelona""]","[""statsbomb_open_data""]"
3773689,Villarreal vs Barcelona,La Liga,2020/2021,"[""Villarreal"", ""Barcelona""]","[""statsbomb_open_data""]"
3889082,Boca Juniors vs River Plate,Liga Profesional,1981,"[""Boca Juniors"", ""River Plate""]","[""statsbomb_open_data""]"
3889115,River Plate vs Boca Juniors,Liga Profesional,1997/1998,"[""River Plate"", ""Boca Juniors""]","[""statsbomb_open_data""]"
3900498,AS Monaco vs Angers,Ligue 1,2015/2016,"[""AS Monaco"", ""Angers""]","[""statsbomb_open_data""]"
3900611,AS Monaco vs Bastia,Ligue 1,2015/2016,"[""AS Monaco"", ""Bastia""]","[""statsbomb_open_data""]"
3901194,AS Monaco vs Bordeaux,Ligue 1,2015/2016,"[""AS Monaco"", ""Bordeaux""]","[""statsbomb_open_data""]"
3900533,AS Monaco vs Caen,Ligue 1,2015/2016,"[""AS Monaco"", ""Caen""]","[""statsbomb_open_data""]"
3900572,AS Monaco vs Gazélec Ajaccio,Ligue 1,2015/2016,"[""AS Monaco"", ""Gaz\u00e9lec Ajaccio""]","[""statsbomb_open_data""]"
3901238,AS Monaco vs Guingamp,Ligue 1,2015/2016,"[""AS Monaco"", ""Guingamp""]","[""statsbomb_open_data""]"
3829423,AS Monaco vs Lille,Ligue 1,2015/2016,"[""AS Monaco"", ""Lille""]","[""statsbomb_open_data""]"
3829469,AS Monaco vs Lorient,Ligue 1,2015/2016,"[""AS Monaco"", ""Lorient""]","[""statsbomb_open_data""]"
3829502,AS Monaco vs Lyon,Ligue 1,2015/2016,"[""AS Monaco"", ""Lyon""]","[""statsbomb_open_data""]"
3901223,AS Monaco vs Marseille,Ligue 1,2015/2016,"[""AS Monaco"", ""Marseille""]","[""statsbomb_open_data""]"
3901256,AS Monaco vs Montpellier,Ligue 1,2015/2016,"[""AS Monaco"", ""Montpellier""]","[""statsbomb_open_data""]"
3900515,AS Monaco vs Nantes,Ligue 1,2015/2016,"[""AS Monaco"", ""Nantes""]","[""statsbomb_open_data""]"
3900625,AS Monaco vs OGC Nice,Ligue 1,2015/2016,"[""AS Monaco"", ""OGC Nice""]","[""statsbomb_open_data""]"
3829450,AS Monaco vs Paris Saint-Germain,Ligue 1,2015/2016,"[""AS Monaco"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3829501,AS Monaco vs Rennes,Ligue 1,2015/2016,"[""AS Monaco"", ""Rennes""]","[""statsbomb_open_data""]"
3900558,AS Monaco vs Saint-Étienne,Ligue 1,2015/2016,"[""AS Monaco"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3901174,AS Monaco vs Stade de Reims,Ligue 1,2015/2016,"[""AS Monaco"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3900598,AS Monaco vs Toulouse,Ligue 1,2015/2016,"[""AS Monaco"", ""Toulouse""]","[""statsbomb_open_data""]"
3901149,AS Monaco vs Troyes,Ligue 1,2015/2016,"[""AS Monaco"", ""Troyes""]","[""statsbomb_open_data""]"
3900604,Angers vs AS Monaco,Ligue 1,2015/2016,"[""Angers"", ""AS Monaco""]","[""statsbomb_open_data""]"
3829496,Angers vs Bastia,Ligue 1,2015/2016,"[""Angers"", ""Bastia""]","[""statsbomb_open_data""]"
3900556,Angers vs Bordeaux,Ligue 1,2015/2016,"[""Angers"", ""Bordeaux""]","[""statsbomb_open_data""]"
3900573,Angers vs Caen,Ligue 1,2015/2016,"[""Angers"", ""Caen""]","[""statsbomb_open_data""]"
3901209,Angers vs Gazélec Ajaccio,Ligue 1,2015/2016,"[""Angers"", ""Gaz\u00e9lec Ajaccio""]","[""statsbomb_open_data""]"
3829514,Angers vs Guingamp,Ligue 1,2015/2016,"[""Angers"", ""Guingamp""]","[""statsbomb_open_data""]"
3900526,Angers vs Lille,Ligue 1,2015/2016,"[""Angers"", ""Lille""]","[""statsbomb_open_data""]"
3901187,Angers vs Lorient,Ligue 1,2015/2016,"[""Angers"", ""Lorient""]","[""statsbomb_open_data""]"
3900624,Angers vs Lyon,Ligue 1,2015/2016,"[""Angers"", ""Lyon""]","[""statsbomb_open_data""]"
3901242,Angers vs Marseille,Ligue 1,2015/2016,"[""Angers"", ""Marseille""]","[""statsbomb_open_data""]"
3901145,Angers vs Montpellier,Ligue 1,2015/2016,"[""Angers"", ""Montpellier""]","[""statsbomb_open_data""]"
3829425,Angers vs Nantes,Ligue 1,2015/2016,"[""Angers"", ""Nantes""]","[""statsbomb_open_data""]"
3829445,Angers vs OGC Nice,Ligue 1,2015/2016,"[""Angers"", ""OGC Nice""]","[""statsbomb_open_data""]"
3900532,Angers vs Paris Saint-Germain,Ligue 1,2015/2016,"[""Angers"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3900500,Angers vs Rennes,Ligue 1,2015/2016,"[""Angers"", ""Rennes""]","[""statsbomb_open_data""]"
3901164,Angers vs Saint-Étienne,Ligue 1,2015/2016,"[""Angers"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3829474,Angers vs Stade de Reims,Ligue 1,2015/2016,"[""Angers"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3901255,Angers vs Toulouse,Ligue 1,2015/2016,"[""Angers"", ""Toulouse""]","[""statsbomb_open_data""]"
3829466,Angers vs Troyes,Ligue 1,2015/2016,"[""Angers"", ""Troyes""]","[""statsbomb_open_data""]"
3900541,Bastia vs AS Monaco,Ligue 1,2015/2016,"[""Bastia"", ""AS Monaco""]","[""statsbomb_open_data""]"
3901243,Bastia vs Angers,Ligue 1,2015/2016,"[""Bastia"", ""Angers""]","[""statsbomb_open_data""]"
3900534,Bastia vs Bordeaux,Ligue 1,2015/2016,"[""Bastia"", ""Bordeaux""]","[""statsbomb_open_data""]"
3900495,Bastia vs Caen,Ligue 1,2015/2016,"[""Bastia"", ""Caen""]","[""statsbomb_open_data""]"
3829434,Bastia vs Guingamp,Ligue 1,2015/2016,"[""Bastia"", ""Guingamp""]","[""statsbomb_open_data""]"
3901177,Bastia vs Lille,Ligue 1,2015/2016,"[""Bastia"", ""Lille""]","[""statsbomb_open_data""]"
3901167,Bastia vs Lorient,Ligue 1,2015/2016,"[""Bastia"", ""Lorient""]","[""statsbomb_open_data""]"
3900605,Bastia vs Lyon,Ligue 1,2015/2016,"[""Bastia"", ""Lyon""]","[""statsbomb_open_data""]"
3901201,Bastia vs Marseille,Ligue 1,2015/2016,"[""Bastia"", ""Marseille""]","[""statsbomb_open_data""]"
3900584,Bastia vs Montpellier,Ligue 1,2015/2016,"[""Bastia"", ""Montpellier""]","[""statsbomb_open_data""]"
3901172,Bastia vs Nantes,Ligue 1,2015/2016,"[""Bastia"", ""Nantes""]","[""statsbomb_open_data""]"
3829464,Bastia vs OGC Nice,Ligue 1,2015/2016,"[""Bastia"", ""OGC Nice""]","[""statsbomb_open_data""]"
3829504,Bastia vs Paris Saint-Germain,Ligue 1,2015/2016,"[""Bastia"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3829415,Bastia vs Rennes,Ligue 1,2015/2016,"[""Bastia"", ""Rennes""]","[""statsbomb_open_data""]"
3901220,Bastia vs Saint-Étienne,Ligue 1,2015/2016,"[""Bastia"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3900566,Bastia vs Stade de Reims,Ligue 1,2015/2016,"[""Bastia"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3829486,Bastia vs Toulouse,Ligue 1,2015/2016,"[""Bastia"", ""Toulouse""]","[""statsbomb_open_data""]"
3900622,Bastia vs Troyes,Ligue 1,2015/2016,"[""Bastia"", ""Troyes""]","[""statsbomb_open_data""]"
3900508,Bordeaux vs AS Monaco,Ligue 1,2015/2016,"[""Bordeaux"", ""AS Monaco""]","[""statsbomb_open_data""]"
3901218,Bordeaux vs Angers,Ligue 1,2015/2016,"[""Bordeaux"", ""Angers""]","[""statsbomb_open_data""]"
3901192,Bordeaux vs Bastia,Ligue 1,2015/2016,"[""Bordeaux"", ""Bastia""]","[""statsbomb_open_data""]"
3900528,Bordeaux vs Caen,Ligue 1,2015/2016,"[""Bordeaux"", ""Caen""]","[""statsbomb_open_data""]"
3901165,Bordeaux vs Gazélec Ajaccio,Ligue 1,2015/2016,"[""Bordeaux"", ""Gaz\u00e9lec Ajaccio""]","[""statsbomb_open_data""]"
3900548,Bordeaux vs Guingamp,Ligue 1,2015/2016,"[""Bordeaux"", ""Guingamp""]","[""statsbomb_open_data""]"
3900581,Bordeaux vs Lille,Ligue 1,2015/2016,"[""Bordeaux"", ""Lille""]","[""statsbomb_open_data""]"
3901245,Bordeaux vs Lorient,Ligue 1,2015/2016,"[""Bordeaux"", ""Lorient""]","[""statsbomb_open_data""]"
3829484,Bordeaux vs Lyon,Ligue 1,2015/2016,"[""Bordeaux"", ""Lyon""]","[""statsbomb_open_data""]"
3900567,Bordeaux vs Marseille,Ligue 1,2015/2016,"[""Bordeaux"", ""Marseille""]","[""statsbomb_open_data""]"
3829511,Bordeaux vs Montpellier,Ligue 1,2015/2016,"[""Bordeaux"", ""Montpellier""]","[""statsbomb_open_data""]"
3829452,Bordeaux vs Nantes,Ligue 1,2015/2016,"[""Bordeaux"", ""Nantes""]","[""statsbomb_open_data""]"
3901144,Bordeaux vs OGC Nice,Ligue 1,2015/2016,"[""Bordeaux"", ""OGC Nice""]","[""statsbomb_open_data""]"
3901253,Bordeaux vs Paris Saint-Germain,Ligue 1,2015/2016,"[""Bordeaux"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3900609,Bordeaux vs Rennes,Ligue 1,2015/2016,"[""Bordeaux"", ""Rennes""]","[""statsbomb_open_data""]"
3900627,Bordeaux vs Saint-Étienne,Ligue 1,2015/2016,"[""Bordeaux"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3829420,Bordeaux vs Stade de Reims,Ligue 1,2015/2016,"[""Bordeaux"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3829471,Bordeaux vs Toulouse,Ligue 1,2015/2016,"[""Bordeaux"", ""Toulouse""]","[""statsbomb_open_data""]"
3829521,Bordeaux vs Troyes,Ligue 1,2015/2016,"[""Bordeaux"", ""Troyes""]","[""statsbomb_open_data""]"
3901162,Caen vs AS Monaco,Ligue 1,2015/2016,"[""Caen"", ""AS Monaco""]","[""statsbomb_open_data""]"
3900518,Caen vs Angers,Ligue 1,2015/2016,"[""Caen"", ""Angers""]","[""statsbomb_open_data""]"
3901241,Caen vs Bastia,Ligue 1,2015/2016,"[""Caen"", ""Bastia""]","[""statsbomb_open_data""]"
3901262,Caen vs Bordeaux,Ligue 1,2015/2016,"[""Caen"", ""Bordeaux""]","[""statsbomb_open_data""]"
3829487,Caen vs Gazélec Ajaccio,Ligue 1,2015/2016,"[""Caen"", ""Gaz\u00e9lec Ajaccio""]","[""statsbomb_open_data""]"
3900505,Caen vs Guingamp,Ligue 1,2015/2016,"[""Caen"", ""Guingamp""]","[""statsbomb_open_data""]"
3900542,Caen vs Lille,Ligue 1,2015/2016,"[""Caen"", ""Lille""]","[""statsbomb_open_data""]"
3901205,Caen vs Lorient,Ligue 1,2015/2016,"[""Caen"", ""Lorient""]","[""statsbomb_open_data""]"
3829444,Caen vs Lyon,Ligue 1,2015/2016,"[""Caen"", ""Lyon""]","[""statsbomb_open_data""]"
3900589,Caen vs Marseille,Ligue 1,2015/2016,"[""Caen"", ""Marseille""]","[""statsbomb_open_data""]"
3829467,Caen vs Montpellier,Ligue 1,2015/2016,"[""Caen"", ""Montpellier""]","[""statsbomb_open_data""]"
3829513,Caen vs Nantes,Ligue 1,2015/2016,"[""Caen"", ""Nantes""]","[""statsbomb_open_data""]"
3900608,Caen vs OGC Nice,Ligue 1,2015/2016,"[""Caen"", ""OGC Nice""]","[""statsbomb_open_data""]"
3900562,Caen vs Paris Saint-Germain,Ligue 1,2015/2016,"[""Caen"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3901152,Caen vs Rennes,Ligue 1,2015/2016,"[""Caen"", ""Rennes""]","[""statsbomb_open_data""]"
3829499,Caen vs Saint-Étienne,Ligue 1,2015/2016,"[""Caen"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3900620,Caen vs Stade de Reims,Ligue 1,2015/2016,"[""Caen"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3829428,Caen vs Toulouse,Ligue 1,2015/2016,"[""Caen"", ""Toulouse""]","[""statsbomb_open_data""]"
3901190,Caen vs Troyes,Ligue 1,2015/2016,"[""Caen"", ""Troyes""]","[""statsbomb_open_data""]"
3829462,Gazélec Ajaccio vs AS Monaco,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""AS Monaco""]","[""statsbomb_open_data""]"
3829437,Gazélec Ajaccio vs Angers,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Angers""]","[""statsbomb_open_data""]"
3901230,Gazélec Ajaccio vs Bastia,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Bastia""]","[""statsbomb_open_data""]"
3900494,Gazélec Ajaccio vs Bordeaux,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Bordeaux""]","[""statsbomb_open_data""]"
3901179,Gazélec Ajaccio vs Caen,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Caen""]","[""statsbomb_open_data""]"
3900626,Gazélec Ajaccio vs Guingamp,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Guingamp""]","[""statsbomb_open_data""]"
3901215,Gazélec Ajaccio vs Lille,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Lille""]","[""statsbomb_open_data""]"
3900524,Gazélec Ajaccio vs Lorient,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Lorient""]","[""statsbomb_open_data""]"
3900568,Gazélec Ajaccio vs Lyon,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Lyon""]","[""statsbomb_open_data""]"
3901173,Gazélec Ajaccio vs Marseille,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Marseille""]","[""statsbomb_open_data""]"
3900601,Gazélec Ajaccio vs Montpellier,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Montpellier""]","[""statsbomb_open_data""]"
3900546,Gazélec Ajaccio vs Nantes,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Nantes""]","[""statsbomb_open_data""]"
3829517,Gazélec Ajaccio vs OGC Nice,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""OGC Nice""]","[""statsbomb_open_data""]"
3901247,Gazélec Ajaccio vs Paris Saint-Germain,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3829478,Gazélec Ajaccio vs Rennes,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Rennes""]","[""statsbomb_open_data""]"
3901195,Gazélec Ajaccio vs Saint-Étienne,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3900582,Gazélec Ajaccio vs Stade de Reims,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3829494,Gazélec Ajaccio vs Toulouse,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Toulouse""]","[""statsbomb_open_data""]"
3900633,Gazélec Ajaccio vs Troyes,Ligue 1,2015/2016,"[""Gaz\u00e9lec Ajaccio"", ""Troyes""]","[""statsbomb_open_data""]"
3829488,Guingamp vs AS Monaco,Ligue 1,2015/2016,"[""Guingamp"", ""AS Monaco""]","[""statsbomb_open_data""]"
3901156,Guingamp vs Angers,Ligue 1,2015/2016,"[""Guingamp"", ""Angers""]","[""statsbomb_open_data""]"
3900596,Guingamp vs Bastia,Ligue 1,2015/2016,"[""Guingamp"", ""Bastia""]","[""statsbomb_open_data""]"
3900632,Guingamp vs Bordeaux,Ligue 1,2015/2016,"[""Guingamp"", ""Bordeaux""]","[""statsbomb_open_data""]"
3901229,Guingamp vs Caen,Ligue 1,2015/2016,"[""Guingamp"", ""Caen""]","[""statsbomb_open_data""]"
3829468,Guingamp vs Gazélec Ajaccio,Ligue 1,2015/2016,"[""Guingamp"", ""Gaz\u00e9lec Ajaccio""]","[""statsbomb_open_data""]"
3829506,Guingamp vs Lille,Ligue 1,2015/2016,"[""Guingamp"", ""Lille""]","[""statsbomb_open_data""]"
3900492,Guingamp vs Lorient,Ligue 1,2015/2016,"[""Guingamp"", ""Lorient""]","[""statsbomb_open_data""]"
3829426,Guingamp vs Lyon,Ligue 1,2015/2016,"[""Guingamp"", ""Lyon""]","[""statsbomb_open_data""]"
3829443,Guingamp vs Marseille,Ligue 1,2015/2016,"[""Guingamp"", ""Marseille""]","[""statsbomb_open_data""]"
3901197,Guingamp vs Montpellier,Ligue 1,2015/2016,"[""Guingamp"", ""Montpellier""]","[""statsbomb_open_data""]"
3900586,Guingamp vs Nantes,Ligue 1,2015/2016,"[""Guingamp"", ""Nantes""]","[""statsbomb_open_data""]"
3901258,Guingamp vs OGC Nice,Ligue 1,2015/2016,"[""Guingamp"", ""OGC Nice""]","[""statsbomb_open_data""]"
3901208,Guingamp vs Paris Saint-Germain,Ligue 1,2015/2016,"[""Guingamp"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3900563,Guingamp vs Rennes,Ligue 1,2015/2016,"[""Guingamp"", ""Rennes""]","[""statsbomb_open_data""]"
3901180,Guingamp vs Saint-Étienne,Ligue 1,2015/2016,"[""Guingamp"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3900538,Guingamp vs Stade de Reims,Ligue 1,2015/2016,"[""Guingamp"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3900514,Guingamp vs Toulouse,Ligue 1,2015/2016,"[""Guingamp"", ""Toulouse""]","[""statsbomb_open_data""]"
3900612,Guingamp vs Troyes,Ligue 1,2015/2016,"[""Guingamp"", ""Troyes""]","[""statsbomb_open_data""]"
3901212,Lille vs AS Monaco,Ligue 1,2015/2016,"[""Lille"", ""AS Monaco""]","[""statsbomb_open_data""]"
3901232,Lille vs Angers,Ligue 1,2015/2016,"[""Lille"", ""Angers""]","[""statsbomb_open_data""]"
3900503,Lille vs Bastia,Ligue 1,2015/2016,"[""Lille"", ""Bastia""]","[""statsbomb_open_data""]"
3829442,Lille vs Bordeaux,Ligue 1,2015/2016,"[""Lille"", ""Bordeaux""]","[""statsbomb_open_data""]"
3900614,Lille vs Caen,Ligue 1,2015/2016,"[""Lille"", ""Caen""]","[""statsbomb_open_data""]"
3829447,Lille vs Gazélec Ajaccio,Ligue 1,2015/2016,"[""Lille"", ""Gaz\u00e9lec Ajaccio""]","[""statsbomb_open_data""]"
3901248,Lille vs Guingamp,Ligue 1,2015/2016,"[""Lille"", ""Guingamp""]","[""statsbomb_open_data""]"
3900551,Lille vs Lorient,Ligue 1,2015/2016,"[""Lille"", ""Lorient""]","[""statsbomb_open_data""]"
3901151,Lille vs Lyon,Ligue 1,2015/2016,"[""Lille"", ""Lyon""]","[""statsbomb_open_data""]"
3829518,Lille vs Marseille,Ligue 1,2015/2016,"[""Lille"", ""Marseille""]","[""statsbomb_open_data""]"
3829493,Lille vs Montpellier,Ligue 1,2015/2016,"[""Lille"", ""Montpellier""]","[""statsbomb_open_data""]"
3829492,Lille vs Nantes,Ligue 1,2015/2016,"[""Lille"", ""Nantes""]","[""statsbomb_open_data""]"
3900578,Lille vs OGC Nice,Ligue 1,2015/2016,"[""Lille"", ""OGC Nice""]","[""statsbomb_open_data""]"
3829413,Lille vs Paris Saint-Germain,Ligue 1,2015/2016,"[""Lille"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3900628,Lille vs Rennes,Ligue 1,2015/2016,"[""Lille"", ""Rennes""]","[""statsbomb_open_data""]"
3900535,Lille vs Saint-Étienne,Ligue 1,2015/2016,"[""Lille"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3901168,Lille vs Stade de Reims,Ligue 1,2015/2016,"[""Lille"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3901189,Lille vs Toulouse,Ligue 1,2015/2016,"[""Lille"", ""Toulouse""]","[""statsbomb_open_data""]"
3900593,Lille vs Troyes,Ligue 1,2015/2016,"[""Lille"", ""Troyes""]","[""statsbomb_open_data""]"
3900588,Lorient vs AS Monaco,Ligue 1,2015/2016,"[""Lorient"", ""AS Monaco""]","[""statsbomb_open_data""]"
3829456,Lorient vs Angers,Ligue 1,2015/2016,"[""Lorient"", ""Angers""]","[""statsbomb_open_data""]"
3829431,Lorient vs Bastia,Ligue 1,2015/2016,"[""Lorient"", ""Bastia""]","[""statsbomb_open_data""]"
3829498,Lorient vs Bordeaux,Ligue 1,2015/2016,"[""Lorient"", ""Bordeaux""]","[""statsbomb_open_data""]"
3829479,Lorient vs Caen,Ligue 1,2015/2016,"[""Lorient"", ""Caen""]","[""statsbomb_open_data""]"
3901260,Lorient vs Gazélec Ajaccio,Ligue 1,2015/2016,"[""Lorient"", ""Gaz\u00e9lec Ajaccio""]","[""statsbomb_open_data""]"
3901148,Lorient vs Guingamp,Ligue 1,2015/2016,"[""Lorient"", ""Guingamp""]","[""statsbomb_open_data""]"
3901240,Lorient vs Lille,Ligue 1,2015/2016,"[""Lorient"", ""Lille""]","[""statsbomb_open_data""]"
3901202,Lorient vs Lyon,Ligue 1,2015/2016,"[""Lorient"", ""Lyon""]","[""statsbomb_open_data""]"
3901178,Lorient vs Marseille,Ligue 1,2015/2016,"[""Lorient"", ""Marseille""]","[""statsbomb_open_data""]"
3900623,Lorient vs Montpellier,Ligue 1,2015/2016,"[""Lorient"", ""Montpellier""]","[""statsbomb_open_data""]"
3900565,Lorient vs Nantes,Ligue 1,2015/2016,"[""Lorient"", ""Nantes""]","[""statsbomb_open_data""]"
3900531,Lorient vs OGC Nice,Ligue 1,2015/2016,"[""Lorient"", ""OGC Nice""]","[""statsbomb_open_data""]"
3900511,Lorient vs Paris Saint-Germain,Ligue 1,2015/2016,"[""Lorient"", ""Paris Saint-Germain""]","[""statsbomb_open_data""]"
3829516,Lorient vs Rennes,Ligue 1,2015/2016,"[""Lorient"", ""Rennes""]","[""statsbomb_open_data""]"
3829440,Lorient vs Saint-Étienne,Ligue 1,2015/2016,"[""Lorient"", ""Saint-\u00c9tienne""]","[""statsbomb_open_data""]"
3900602,Lorient vs Stade de Reims,Ligue 1,2015/2016,"[""Lorient"", ""Stade de Reims""]","[""statsbomb_open_data""]"
3901219,Lorient vs Toulouse,Ligue 1,2015/2016,"[""Lorient"", ""Toulouse""]","[""statsbomb_open_data""]"
3900502,Lorient vs Troyes,Ligue 1,2015/2016,"[""Lorient"", ""Troyes""]","[""statsbomb_open_data""]"
3901252,Lyon vs AS Monaco,Ligue 1,2015/2016,"[""Lyon"", ""AS Monaco""]","[""statsbomb_open_data""]"
3900545,Lyon vs Angers,Ligue 1,2015/2016,"[""Lyon"", ""Angers""]","[""statsbomb_open_data""]"
3829476,Lyon vs Bastia,Ligue 1,2015/2016,"[""Lyon"", ""Bastia""]","[""statsbomb_open_data""]"
3900616,Lyon vs Bordeaux,Ligue 1,2015/2016,"[""Lyon"", ""Bordeaux""]","[""statsbomb_open_data""]"
3900638,Lyon vs Caen,Ligue 1,2015/2016,"[""Lyon"", ""Caen""]","[""statsbomb_open_data""]"
3901235,Lyon vs Gazélec Ajaccio,Ligue 1,2015/2016,"[""Lyon"", ""Gaz\u00e9lec Ajaccio""]","[""statsbomb_open_data""]"
3901171,Lyon vs Guingamp,Ligue 1,2015/2016,"[""Lyon"", ""Guingamp""]","[""statsbomb_open_data""]"
3829454,Lyon vs Lille,Ligue 1,2015/2016,"[""Lyon"", ""Lille""]","[""statsbomb_open_data""]"
3829422,Lyon vs Lorient,Ligue 1,2015/2016,"[""Lyon"", ""Lorient""]","[""statsbomb_open_data""]"
3900597,Lyon vs Marseille,Ligue 1,2015/2016,"[""Lyon"", ""Marseille""]","[""statsbomb_open_data""]"
3900520,Lyon vs Montpellier,Ligue 1,2015/2016,"[""Lyon"", ""Montpellier""]","[""statsbomb_open_data""]"
